id,title,current_primary_industry,proposed_primary_industry,current_secondary_industries,proposed_secondary_industries,current_requirements,proposed_requirements,confidence,SOC_code_used,onet_occupation_title,onet_job_zone,flagged_industry_mismatch,mismatch_tier,flagged_templated_requirements,dup_shared_count,phase1_keyword_expected,requirements_rewrite_shared_by,requirements_rewrite_career_specific,notes,created_at
9ff4d0ea-7da6-4851-bb7b-cfedc3a684fd,Paralegal (Corporate),Law & Government,,"Business & Finance,Entrepreneurship",,High school diploma minimum; associate's or bachelor's degree in paralegal studies or related field preferred; some positions require certification (PACE or NALA exams).,"O*NET classifies this work under Paralegals and Legal Assistants (SOC 23-2011.00), Job Zone 3 — Medium Preparation Needed. Most occupations in this zone require training in vocational schools, related on-the-job experience, or an associate's degree. Survey respondents reported: Bachelor's degree required 20% </. Previous work-related skill, knowledge, or experience is required for these occupations. For example, an electrician must have completed three or four years of apprenticeship or several years of vocational training, and often must have passed a licensing exam, in order to perform the job. O*NET SVP range 6.0 to 7.0.",NO CHANGE,23-2011.00,Paralegals and Legal Assistants,3,no,,yes,4,,1,yes,O*NET (Law & Government) matches current primary — Phase 1 keyword flag looks like a false positive,2026-07-10T03:52:50.448189+00:00
ba3e2d1f-4825-4dfc-a5c6-b66d10396206,Accounts Receivable Manager,Business & Finance,,"Entrepreneurship,Tech & Engineering,Science & Research",,High school diploma minimum; associate's or bachelor's degree in accounting/business preferred; some roles require certification like CPA or equivalent experience.,,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:33.477982+00:00
423bde79-4095-4ed5-860b-7b00e24dfcdd,Social Worker (Adult Services),Social Impact & Nonprofit,,"Healthcare & Medicine,Law & Government",,"Bachelor's degree in social work or related field required; licensure (LCSW, MSW) needed for advanced positions depending on state regulations.",,NO CHANGE,21-1029.00,"Social Workers, All Other",,no,,yes,4,,,,"O*NET (Social Impact & Nonprofit) matches current primary — Phase 1 keyword flag looks like a false positive; templated requirements, but no O*NET data available to rewrite from",2026-07-21T03:21:19.311978+00:00
686cae86-8151-4baf-bb1f-dfe4c24f9c21,Social Worker (Adult Protective Services),Social Impact & Nonprofit,,"Law & Government,Healthcare & Medicine",,Bachelor's degree in social work or related field required; most states require licensure (LCSW or MSW) with supervised experience and passing exams.,,NO CHANGE,21-1029.00,"Social Workers, All Other",,no,,yes,4,,,,"O*NET (Social Impact & Nonprofit) matches current primary — Phase 1 keyword flag looks like a false positive; templated requirements, but no O*NET data available to rewrite from",2026-07-13T03:32:41.753546+00:00
75fd8ea4-0d46-4c6f-a424-9a6b8914e4c1,Social Worker (Community),Social Impact & Nonprofit,,"Healthcare & Medicine,Law & Government",,A bachelor's degree in social work or related field is required; many positions require a master's degree and state licensure (LCSW or LMSW) after supervised experience.,,NO CHANGE,21-1029.00,"Social Workers, All Other",,no,,yes,4,,,,"O*NET (Social Impact & Nonprofit) matches current primary — Phase 1 keyword flag looks like a false positive; templated requirements, but no O*NET data available to rewrite from",2026-06-22T03:27:05.035521+00:00
e2384eb2-633b-45fc-bf13-e8d299045cdc,Social Worker (Medical),Social Impact & Nonprofit,,"Healthcare & Medicine,Law & Government",,Bachelor's degree in social work or related field required; most positions require licensure (LCSW) which needs supervised clinical experience and state certification exams.,,NO CHANGE,21-1029.00,"Social Workers, All Other",,no,,yes,4,,,,"O*NET (Social Impact & Nonprofit) matches current primary — Phase 1 keyword flag looks like a false positive; templated requirements, but no O*NET data available to rewrite from",2026-07-09T03:52:15.47185+00:00
4328c964-cf96-484c-ad55-492f2a75ac9c,Higher Education Advisor,Education & Coaching,Business & Finance,"Social Impact & Nonprofit,Business & Finance","Education & Coaching,Social Impact & Nonprofit","Bachelor's degree required; many positions prefer or require a master's in higher education, counseling, or student affairs, plus certifications like Certified Education Planner (CEP) or similar.","O*NET classifies this work under Cost Estimators (SOC 13-1051.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 9% </di. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",LOW,13-1051.00,Cost Estimators,4,no,,yes,4,,3,yes,"SOC 13-1051.00 only maps at major-group level (13) — too coarse to auto-apply; demoted current primary ""Education & Coaching"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-06-04T02:40:57.074374+00:00
c5af4fa2-d34f-45fc-acf5-8915c1a4ed3c,Career Counselor (Higher Education),Education & Coaching,Business & Finance,"Social Impact & Nonprofit,Business & Finance","Education & Coaching,Social Impact & Nonprofit","Bachelor's degree required; most positions prefer or require a master's degree in Higher Education, Counseling, or Student Affairs, plus professional certification (NACADA) is commonly expected.","O*NET classifies this work under Human Resources Specialists (SOC 13-1071.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",LOW,13-1071.00,Human Resources Specialists,4,no,,yes,4,,6,no,"SOC 13-1071.00 only maps at major-group level (13) — too coarse to auto-apply; demoted current primary ""Education & Coaching"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 6 careers sharing SOC 13-1071.00 — still templated, needs per-career wording",2026-06-10T02:16:06.740882+00:00
d7c5a3e6-ad65-449d-b329-5d1290a90bcc,Career Counselor (Higher Ed),Education & Coaching,Business & Finance,"Social Impact & Nonprofit,Business & Finance","Education & Coaching,Social Impact & Nonprofit","Bachelor's degree required; most positions prefer or require a master's in Counseling, Higher Education Administration, or Student Affairs, plus certification through NCDA or similar accrediting body.","O*NET classifies this work under Human Resources Specialists (SOC 13-1071.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",LOW,13-1071.00,Human Resources Specialists,4,no,,yes,4,,6,no,"SOC 13-1071.00 only maps at major-group level (13) — too coarse to auto-apply; demoted current primary ""Education & Coaching"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 6 careers sharing SOC 13-1071.00 — still templated, needs per-career wording",2026-04-25T06:08:36.05677+00:00
fee412d9-bfc2-4154-a400-36a2a01b6a72,College Career Counselor,Education & Coaching,,"Social Impact & Nonprofit,Tech & Engineering,Architecture & Urban Planning",,"Bachelor's degree required; many positions prefer or require a master's degree in counseling, education, or student affairs, plus state certification and training in career assessment tools.","O*NET classifies this work under Educational, Guidance, and Career Counselors and Advisors (SOC 21-1012.00), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Bachelor's degree required for some jobs; Master's degree required for some jobs; Associate's degree required for some jobs. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",NO CHANGE,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",5,no,,yes,4,,2,yes,O*NET (Education & Coaching) matches current primary — Phase 1 keyword flag looks like a false positive,2026-04-22T02:52:30.47108+00:00
43827318-2792-420d-b10f-8568053d8760,Curriculum Instruction Designer,Education & Coaching,,"Design & Creative,Tech & Engineering",,"A bachelor's degree in education, instructional design, or subject-matter specialty is typically preferred; certifications in instructional design (like IDOL or ATD) can strengthen credentials.","O*NET classifies this work under Instructional Coordinators (SOC 25-9031.00), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Master's degree required 25% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",NO CHANGE,25-9031.00,Instructional Coordinators,5,no,,yes,4,,10,no,"O*NET (Education & Coaching) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 10 careers sharing SOC 25-9031.00 — still templated, needs per-career wording",2026-06-01T02:40:36.920738+00:00
